Date,Open,High,Low,Close,Volume
2024-07-29,113.50293033164324,116.0886649396649,111.11686358531041,111.40637969970703,248152100
2024-07-30,111.33648541055072,111.80571322284378,102.37126667488353,103.55931091308594,486833300
2024-07-31,112.71422275560462,118.14526596856572,110.6975424326974,116.82743835449219,473174200
2024-08-01,117.3365974252001,119.96227450650746,106.63423649015627,109.03028869628906,523462300
2024-08-02,103.58925680976456,108.54109382170915,101.20319035397925,107.09347534179688,482027500
2024-08-05,91.90851250035082,103.239842127859,90.5407717150732,100.28470611572266,552842400
2024-08-06,103.6691316762756,107.5327664843651,100.38455194570304,104.07846069335938,409012100
2024-08-07,107.6325862976113,108.6209626457341,98.52759897070796,98.74723815917969,411440400
2024-08-08,101.83214285610454,105.32638305214735,97.35951205376053,104.79725646972656,391910000
2024-08-09,105.46617163856445,106.42459107060563,103.2598090475883,104.57763671875,290844200
2024-08-12,106.14505252549102,110.88723650727509,106.08515369153115,108.84060668945312,325559900
2024-08-13,112.25498947976828,116.03875418683985,111.39640394640423,115.94889831542969,312646700
2024-08-14,118.33496052966188,118.40484504167927,113.88230026594151,117.88570404052734,339246400
2024-08-15,118.56458490618095,123.03720888953038,117.27670666159618,122.6578369140625,318086700
2024-08-16,121.73935231230438,124.79431469874058,120.98060074622069,124.37500762939453,302589900
2024-08-19,124.0754979878485,129.7860870361328,123.21691249503145,129.7860870361328,318333600
2024-08-20,128.18872055728244,129.66629628755138,125.6828560733908,127.04061889648438,300087400
2024-08-21,127.11051541152283,129.13718177592708,126.45160529458104,128.28857421875,257883600
2024-08-22,129.8060412523951,130.53483568716868,122.89742312741959,123.53636932373047,376189100
2024-08-23,125.65290085977209,129.38675225949072,125.01395457447234,129.15711975097656,323230300
2024-08-26,129.35679802537265,131.04400430992783,124.16535012958609,126.25190734863281,331964700
2024-08-27,124.84426014055718,128.98742611377176,123.67617933536566,128.0889129638672,303134600
2024-08-28,127.90916927864866,128.11883041927797,122.4381910717034,125.40330505371094,448101100
2024-08-29,121.16030028839229,124.22524823697073,116.51795043355128,117.39649963378906,453023300
2024-08-30,119.33330911013266,121.54965726206557,117.02711271158417,119.17357635498047,333751600
2024-09-03,115.8191103772934,116.01877823521122,107.1134577156826,107.8222885131836,477155100
2024-09-04,105.2365459269591,113.0836048738263,103.94866777615402,106.03522491455078,372470300
2024-09-05,104.817243866478,109.4695798052194,104.58762658147727,107.0335922241211,306850700
2024-09-06,107.86222325429438,107.97204286084109,100.78388574677186,102.66079711914062,413638100
2024-09-09,104.70740474857429,106.3746623538231,103.51936821450626,106.29479217529297,273912000
2024-09-10,107.63259542371279,109.21998302790867,104.77730096516093,107.922119140625,268283700
2024-09-11,109.21000549756162,116.9971741685222,107.24324578146685,116.71763610839844,441422400
2024-09-12,116.6577172050991,120.60155948017247,115.19999582839206,118.95413208007812,366052700
2024-09-13,118.89422675312926,119.77285113489948,117.4165323291377,118.91419219970703,238358300
2024-09-16,116.60780299971084,117.99563392468083,114.18159360974668,116.59781646728516,248772300
2024-09-17,117.98564481894722,118.61466685067687,114.65085910577872,115.40966796875,231925900
2024-09-18,115.70920340593533,117.51637724987856,113.04337060887723,113.1931381225586,310318900
2024-09-19,117.16692604230532,119.47332749554481,117.06708357128667,117.68611907958984,293506400
2024-09-20,116.87737463970251,118.43494609535816,115.2099818009,115.81903076171875,382462400
2024-09-23,116.36816938577523,116.80747774675662,114.68080357526898,116.07862091064453,206228500
2024-09-24,116.33821493002908,121.60998405209612,115.19999404233639,120.68143463134766,354966800
2024-09-25,121.82962567540989,124.74507579152808,121.42026930294443,123.31730651855469,284692900
2024-09-26,126.60217747362803,127.47081527785902,121.6099781665842,123.84648132324219,302582900
2024-09-27,123.77659196922,123.83649592385486,119.07394109309165,121.21060180664062,271009200
2024-09-30,118.12541998168962,121.31044564232414,117.96567356169257,121.25054168701172,226553700
2024-10-01,121.58001370293499,122.24897417258154,115.60934783662292,116.81745910644531,302094500
2024-10-02,116.25834508658102,119.19375323018366,114.96037016184738,118.66458129882812,221845900
2024-10-03,120.73135113827638,124.16598683922703,120.15225416683853,122.65834045410156,277118000
2024-10-04,124.7450859792245,124.84492844767553,121.63993722019764,124.72511291503906,243678100
2024-10-07,124.7949925984476,130.43617917860723,124.75505409102715,127.52073669433594,346250200
2024-10-08,130.0567764001493,133.27175410957346,129.2180905372518,132.68267822265625,285722500
2024-10-09,133.9007678130665,134.31013180466115,131.17503131034326,132.4430389404297,246191600
2024-10-10,131.70420101079952,134.78937641455914,130.79561711338704,134.59967041015625,242311300
2024-10-11,133.80093033986074,135.5681732923908,133.4514855032485,134.58970642089844,170209500
2024-10-14,136.25710420849128,139.38222619629536,136.08737124143596,137.8546142578125,232347700
2024-10-15,137.654906403531,138.3538265330219,128.5391603262797,131.3946990966797,377831000
2024-10-16,133.77094915217629,136.40682939830356,131.37469992296278,135.50823974609375,264879700
2024-10-17,139.12262899690117,140.6702140778628,136.65648092397825,136.7163848876953,306435900
2024-10-18,138.45365135367973,138.68328825202838,137.06582057977474,137.78469848632812,176090200
2024-10-21,137.91451267760561,143.48580932617188,137.78471061125512,143.48580932617188,264554500
2024-10-22,142.68705023422552,144.194689003585,141.55880826832362,143.36598205566406,226311600
2024-10-23,141.80841766733155,142.20778753302577,137.24555525009052,139.34226989746094,285930000
2024-10-24,140.6003124972593,141.12948441968888,138.2439937495604,140.19094848632812,172354900
2024-10-25,140.71013437273555,143.90515439009727,140.5803475394567,141.31918334960938,205122100
2024-10-28,142.77689244758375,142.91667341121004,139.83149806296922,140.30076599121094,173586700
2024-10-29,140.0711235834401,142.0380513591214,138.68329276437913,141.02963256835938,157593600
2024-10-30,139.32228929215535,140.1110653014331,136.59655278062618,139.1226043701172,179418100
2024-10-31,137.38533225522045,137.39531116933003,131.90389188236236,132.55287170410156,270039600
2024-11-01,134.4898615442038,137.09579048755296,134.36007470728345,135.1887664794922,207127800
2024-11-04,136.9959472521015,138.74321710094807,135.3585064031532,135.83775329589844,187528200
2024-11-05,137.2355428961246,140.1509851869076,137.11573499930586,139.69171142578125,160537400
2024-11-06,142.7369532584381,146.26144435454805,141.73851350917226,145.3828125,242043900
2024-11-07,146.16161478672652,148.6976454021817,145.94195679227957,148.64773559570312,207323300
2024-11-08,148.5378942315628,149.53633403774526,146.03180056765603,147.39967346191406,175665800
2024-11-11,148.44803352101476,148.6177817068004,143.3460203778287,145.0333709716797,182325600
2024-11-12,146.55100082856893,149.41651833977537,145.78219787373922,148.0586395263672,198634700
2024-11-13,148.83742831045777,149.0970171738845,145.67236073742527,146.0417938232422,191903300
2024-11-14,147.40966837696516,148.7675472701728,145.32293261192063,146.53103637695312,194463300
2024-11-15,144.64398997756967,145.0134231170618,139.86146934373124,141.7584991455078,250132900
2024-11-18,139.28235565663965,141.32916034590224,136.93601597273187,139.93133544921875,221205300
2024-11-19,141.09952959154865,146.90046279249913,140.77004260660007,146.7806396484375,227834900
2024-11-20,147.18001681813428,147.3297766964244,142.50731056070873,145.66238403320312,309871700
2024-11-21,149.11700420524105,152.65147472524168,140.4804899844899,146.44117736816406,400946600
2024-11-22,145.70233282975542,146.93042492260167,140.8798813363258,141.72854614257812,236406200
2024-11-25,141.76847182265374,141.82837577269152,135.60810012239304,135.8077850341797,344941900
2024-11-26,137.48518763604767,139.08269776121745,135.45835561529256,136.70640563964844,190287700
2024-11-27,134.7993734587721,137.00593247284488,131.59438972010054,135.1288604736328,226370900
2024-11-29,136.56660913585418,139.1326070072914,135.83775227020575,138.03431701660156,141863200
2024-12-02,138.6134117376161,140.23087948399635,137.60499293345052,138.41372680664062,171682800
2024-12-03,138.04431859051348,140.3207607312636,137.73480460641824,140.04119873046875,164414000
2024-12-04,141.77845844597738,145.56253876730494,140.07111960214385,144.91355895996094,231224300
2024-12-05,144.89360218968224,146.32146235801875,143.73532840807314,144.8436737060547,172621200
2024-12-06,144.38436733563313,145.4827177885172,141.09926510716357,142.2275848388672,188505600
2024-12-09,138.762731329692,139.74126542086455,136.9254792951551,138.60296630859375,189308600
2024-12-10,138.80270319338828,141.60852572754877,133.59048602384692,134.86859130859375,210020900
2024-12-11,137.15514511831444,139.9609519122756,135.00835767243856,139.10223388671875,184905200
2024-12-12,136.8755860719742,138.2335586289744,135.59749604609573,137.13519287109375,159211400
2024-12-13,138.7327975455873,139.39181692680097,132.34233289302693,134.04978942871094,231514900
2024-12-16,133.9798724705664,134.19954557462145,130.2254857362255,131.80313110351562,237951100
2024-12-17,128.89747709842524,131.39374870651014,126.67080709010266,130.19554138183594,259410300
2024-12-18,133.6603731199009,136.49613412730267,128.08869283192976,128.71775817871094,277444500
2024-12-19,131.56349862817564,133.8301176053825,129.3568029702355,130.485107421875,209719200
2024-12-20,129.61640819653473,135.07825184796977,128.02878306565836,134.49911499023438,306528600
2024-12-23,136.0767567466981,139.58151660116854,134.91848306333998,139.46170043945312,176053500
2024-12-24,139.79122163679293,141.6883821217358,138.44322876231024,140.01089477539062,105157000
2024-12-26,139.49166074428362,140.63995487774488,137.52459740894255,139.7213134765625,116205600
2024-12-27,138.3433913393573,138.81269167406333,134.50912136885398,136.80567932128906,170582600
2024-12-30,134.628921256616,140.06081067569033,133.82013169900247,137.2849578857422,167734700
2024-12-31,137.82416524884428,137.8641141320975,133.63043143330796,134.08973693847656,155659200
2025-01-02,135.79717669922962,138.6728864930968,134.42922472124587,138.10372924804688,198247200
2025-01-03,139.8011917981673,144.6838985290199,139.52161059265686,144.25454711914062,229322500
2025-01-06,148.36839446450836,151.93307760587138,147.59955378526087,149.20713806152344,265377400
2025-01-07,152.80177547515166,152.9016324332477,139.80118875754107,139.93099975585938,351782200
2025-01-08,142.36736432306787,143.7353162901366,137.35484666292894,139.9010467529297,227349900
2025-01-10,137.24503329388114,139.71135128077043,134.01985409411643,135.70733642578125,207602500
2025-01-13,129.7961674567433,133.29094833912805,129.31687225149923,133.0313262939453,204808900
2025-01-14,135.84710238324766,136.1766120600162,129.85605059334506,131.56349182128906,195590500
2025-01-15,133.45068552943664,136.2465130176968,131.09420431967888,136.03683471679688,185217300
2025-01-16,138.4332346192246,138.54307117698642,133.2909213149963,133.3708038330078,209235600
2025-01-17,136.48614039423094,138.29343848833506,135.2579791055137,137.50462341308594,201188800
2025-01-21,138.95247218370304,141.6184885428412,136.88555189361048,140.61997985839844,197749000
2025-01-22,144.4442829463215,147.56960504936464,143.45575377479585,146.85069274902344,237651400
2025-01-23,144.8337106624021,147.01045262591376,143.5056920734559,147.00047302246094,155915500
2025-01-24,148.14872775799392,148.74783905952535,141.66841618539428,142.4073028564453,234657600
2025-01-27,124.61389107098998,128.20851331467108,116.52596435964819,118.24340057373047,818830900
2025-01-28,121.62835222502514,128.80763280108368,116.07664583818587,128.7976531982422,579666400
2025-01-29,126.31135328562937,126.70077107762197,119.8709750783515,123.5155258178711,467120600
2025-01-30,122.91641979157204,124.81358785050304,117.92387627755191,124.464111328125,392925500
2025-01-31,123.59540412169352,127.6593341751579,119.01225290264883,119.89093780517578,388161100
2025-02-03,114.57887527254843,118.39317826666118,112.84147223806173,116.48603057861328,371235700
2025-02-04,116.78557844108887,121.01925326141507,116.52596404203554,118.47306060791016,256550000
2025-02-05,121.57841571528579,124.81358161777388,120.5799070623436,124.64383697509766,262230800
2025-02-06,127.22995239056334,128.57794497214795,125.02324949979864,128.48806762695312,251483600
2025-02-07,129.02729180363133,130.17557068191934,124.8135839892709,129.6463623046875,228186300
2025-02-10,129.89598286165247,134.79866384787866,129.76618710141213,133.3708038330078,216989100
2025-02-11,132.38230132778313,134.27946199343057,130.8246300046561,132.6019744873047,178902400
2025-02-12,129.8261026458349,132.04279313100764,128.88750205027108,130.94442749023438,160278600
2025-02-13,131.36380821970238,136.29644386397356,130.9743904181038,135.08824157714844,197430000
2025-02-14,136.27645326854343,139.04232643389201,135.29791907929888,138.64292907714844,195479600
2025-02-18,141.05932980350207,143.226091877041,137.72429913092634,139.19210815429688,219176600
2025-02-19,139.30195061666387,141.14919790373787,137.01537227663152,139.02236938476562,167536000
2025-02-20,139.8211642330671,140.45022955446439,136.58599074078032,139.9010467529297,143903600
2025-02-21,139.83115735009994,141.24905316966826,133.83012530319377,134.22952270507812,228217600
2025-02-24,136.35635785611953,138.38332947991822,129.88602516626045,130.08572387695312,251381100
2025-02-25,129.78614928447132,130.0058224050398,124.25441810041912,126.44114685058594,271428700
2025-02-26,129.79615892181477,133.53057192522448,128.29839578499454,131.084228515625,322553800
2025-02-27,134.7986697104659,134.8086493121392,119.83102696232622,119.97081756591797,443175800
2025-02-28,117.8439993429124,124.90345590188022,116.22642004317107,124.73371124267578,389091100
2025-03-03,123.32581202011416,123.51552349340123,112.11255593535711,113.88990020751953,411381400
2025-03-04,110.4849986041218,119.132080722439,109.94580294596078,115.81703186035156,398163300
2025-03-05,117.40465751759531,118.10361057672029,114.3392360416895,117.12507629394531,284337900
2025-03-06,113.36069823382532,115.17798387118098,110.05563667803439,110.40511322021484,321181900
2025-03-07,111.08409477767312,113.31077256873955,107.39959517379882,112.5219497680664,341755500
2025-03-10,109.73610085349598,111.6831896506324,105.30272006245755,106.8204574584961,366487400
2025-03-11,106.83045167001112,112.07262273708322,104.61376097133785,108.59781646728516,354865700
2025-03-12,113.9602977987337,116.5966026479449,112.72202762810602,115.5780258178711,323857500
2025-03-13,116.86621875800482,117.59520049683546,113.63075517539951,115.41825103759766,299033100
2025-03-14,118.44401014075397,121.70943054003341,117.98465480860956,121.49972534179688,277593500
2025-03-17,122.56823120330081,122.71802281178023,117.86482345684047,119.36272430419922,255501500
2025-03-18,117.83486627342975,118.85343549406599,114.37970924440411,115.26846313476562,299686900
2025-03-19,117.10587965509883,120.2814296141779,115.51810848491796,117.35552978515625,273426200
2025-03-20,116.3868956857552,120.03178155242583,116.30700581426807,118.36412048339844,248829700
2025-03-21,116.77634740953133,117.82487338576216,115.25847035053427,117.5352783203125,266498500
2025-03-24,119.71223179694545,122.04896105750126,119.17298658297102,121.24009704589844,228452500
2025-03-25,120.38129181712452,121.12025404464302,118.75356814650013,120.5210952758789,167447200
2025-03-26,118.5638454632065,118.6736845133834,112.55226594608844,113.60079956054688,293463300
2025-03-27,111.19416561141583,114.28982567832341,110.50513643809545,111.27405548095703,236902100
2025-03-28,111.33397028810096,112.71204388720727,108.9173588485005,109.51651763916016,229872500
2025-03-31,104.98287310192077,110.80471613819729,103.50494855407659,108.22832489013672,299212700
2025-04-01,108.36813339033893,110.04578269736857,106.32100673854832,109.99585723876953,222614000
2025-04-02,107.1398479774266,111.82328673498283,106.64054773013802,110.26546478271484,220601200
2025-04-03,103.36515315702636,105.48218161280622,101.45782230020173,101.65754699707031,338769400
2025-04-04,98.7715853475697,99.98987163475934,91.98109847139008,94.17801666259766,532273800
2025-04-07,87.33759621246332,101.60759784636036,86.4987754744505,97.50334930419922,611041300
2025-04-08,103.66472218207363,105.70186824827938,94.3278084260022,96.16523742675781,476243400
2025-04-09,98.75161045127601,114.9389248904037,97.39351305704149,114.17000579833984,612918300
2025-04-10,109.21694044618194,110.70485307181585,99.01124202201945,107.4194564819336,437812400
2025-04-11,108.34816524857224,111.39390013023589,107.32959598741144,110.77476501464844,313417300
2025-04-14,113.95031245540225,114.13006086401796,108.91736463288024,110.55506896972656,264705000
2025-04-15,110.81470199440513,113.46099492172469,110.3453585264742,112.04297637939453,228966900
2025-04-16,104.40368647017546,106.64054948152403,100.30941828019425,104.34376525878906,397016900
2025-04-17,104.30382580885471,104.32380208660638,99.90998942448081,101.34796905517578,292517500
2025-04-21,98.63177356997639,99.3008417327631,94.90699776234818,96.77438354492188,288501100
2025-04-22,98.6417555090913,99.67031279819463,97.14385476914264,98.75160217285156,241004800
2025-04-23,104.37371808015347,104.65333261230082,101.87721689778672,102.56625366210938,247526000
2025-04-24,103.33518320501399,106.39089830035945,102.96569827687256,106.28105163574219,220815000
2025-04-25,106.70047033928225,111.76337496991529,105.58204256681438,110.85465240478516,251064700
2025-04-28,109.53649833991803,110.21554702841466,105.8716284785824,108.57784271240234,207708500
2025-04-29,107.5193148494054,110.04577291521682,107.2896409990865,108.86742401123047,170444300
2025-04-30,104.32379376082015,108.76756286621094,103.93434018163836,108.76756286621094,235044600
2025-05-01,112.92175572108304,114.77915341441685,111.14424790285813,111.45381164550781,236121500
2025-05-02,114.02021557227994,115.23850951002053,113.21135153306962,114.33976745605469,190194800
2025-05-05,112.75199066583207,114.5095221313392,112.50234053074915,113.66071319580078,133163200
2025-05-06,111.32399638135878,114.57942879752297,110.66491633937942,113.38111114501953,158525600
2025-05-07,112.89179643623137,117.51531428959993,112.12286973799952,116.89617919921875,206758800
2025-05-08,118.08451525459601,118.51391379663416,115.68787240644632,117.20574951171875,198428100
2025-05-09,117.1857803819228,118.06455379711826,115.0487756801452,116.48676300048828,132972200
2025-05-12,121.79931583574867,122.82787322998047,120.11167839159091,122.82787322998047,225023300
2025-05-13,124.80512130750913,131.03638766555366,124.2958328071916,129.74818420410156,330430100
2025-05-14,133.01359953083553,135.2504704050171,131.4957223220182,135.15060424804688,281180800
2025-05-15,134.10205882491402,136.1092556474961,132.47435031815246,134.6413116455078,226632600
2025-05-16,136.02938538145307,136.15920834538713,133.27325299959534,135.2105255126953,226542500
2025-05-19,132.20473687113784,135.6798627990254,132.20473687113784,135.3802947998047,193154600
2025-05-20,134.10203943343691,134.3916420789913,132.43437861355363,134.19192504882812,161514200
2025-05-21,132.87378601013486,137.2077087161811,130.40724144628157,131.6155548095703,270608700
2025-05-22,132.0449376190489,134.0621148614722,131.3658966044825,132.64410400390625,187344000
2025-05-23,129.81807417545411,132.49431639064062,128.97925335315108,131.10626220703125,198821300
2025-05-27,133.96224703921547,135.47014350181522,133.1234263008756,135.31036376953125,192953600
2025-05-28,135.83963178227697,137.05792567392893,134.60136161311598,134.621337890625,304021100
2025-05-29,142.0509238917618,143.28919402135628,137.71700129433316,138.99520874023438,369241900
2025-05-30,138.5258751739265,139.42460961066672,132.73398869983464,134.94090270996094,333170900
2025-06-02,135.30037472083487,137.92668343155546,135.21048910369538,137.18772888183594,197663100
2025-06-03,138.5857816307834,141.801276586457,137.75694135463795,141.02236938476562,225578800
2025-06-04,141.99101618842522,142.19073325311263,139.34471555965237,141.7213897705078,167120800
2025-06-05,141.97103980754113,143.79848066110154,138.63571759363617,139.79409790039062,231397900
2025-06-06,142.31055518995854,143.0695013401578,141.31195466595716,141.52166748046875,153986200
2025-06-09,142.98961854621228,144.7970831461155,141.74136782943543,142.43040466308594,185114500
2025-06-10,142.4903028059026,144.08805440763362,141.33192260937975,143.75852966308594,155881900
2025-06-11,144.4176611881815,144.79716064315863,141.6813000562032,142.64002990722656,167694000
2025-06-12,141.78116046611606,144.80712890625,141.6613249598906,144.80712890625,162365000
2025-06-13,142.2904745799642,143.38901749969733,140.6626531024409,141.78115844726562,180820600
2025-06-16,143.159329390418,145.98555166191812,143.00951976951112,144.49754333496094,183133700
2025-06-17,144.2978018718573,145.0268265438421,143.58873962374116,143.92828369140625,139108000
2025-06-18,143.81845298832403,145.45627108510786,142.9296373487004,145.2864990234375,161494100
2025-06-20,145.2565234707711,146.00552584195606,142.46024490398213,143.65866088867188,242956200
2025-06-23,142.31044894200824,144.58741490600102,141.84107290887454,143.9782257080078,154308900
2025-06-24,145.36637857516104,147.76319531946535,145.3064608232896,147.70326232910156,187566100
2025-06-25,149.0714619384952,154.24456476496755,149.06146548674553,154.10475158691406,269146500
2025-06-26,155.77252682686714,156.51154803915952,153.79516469048193,154.81381225585938,198145700
2025-06-27,155.83242906789442,158.49889084686143,155.05346784206984,157.5401611328125,263234500
2025-06-30,158.18928922556665,158.4489531245615,155.7525477292889,157.77984619140625,194580300
2025-07-01,156.08211312403307,156.9909063970138,151.2885097592641,153.09609985351562,213143600
2025-07-02,152.77652287552658,157.3903883520798,152.76654166200262,157.0408477783203,171224100
2025-07-03,158.15934077500395,160.76586971787668,157.56014800239086,159.1280517578125,143716100
2025-07-07,157.98955517353815,159.09807923203843,157.13069855849747,158.02951049804688,140139000
2025-07-08,159.11807865757584,160.0068942683196,158.1793265036118,159.7871856689453,138133000
2025-07-09,161.0055497766517,164.2012901564699,160.9456320255445,162.66334533691406,183656400
2025-07-10,164.10145299216728,164.28120626813552,161.39505073108006,163.88174438476562,167704100
2025-07-11,163.50223698698784,167.66668863474402,163.25256951238498,164.7006378173828,193633300
2025-07-14,165.15003478890583,165.2698855378492,161.80449980139463,163.85177612304688,136975800
2025-07-15,170.96229989605533,172.17068192225182,168.97494134085255,170.4729461669922,230627400
2025-07-16,170.83247408910898,171.52155877211666,168.67534340451815,171.14205932617188,158831500
2025-07-17,171.79120519874627,173.92835823409905,170.60278554683865,172.7698974609375,160841100
2025-07-18,173.40903901870553,174.01822826089457,171.03219980516573,172.18067932128906,146456400
2025-07-21,172.52022673163836,173.1493936504508,170.77255439137573,171.1520538330078,123126100
2025-07-22,171.1120956061046,171.1620321483939,164.3610926233022,166.80783081054688,193114300
2025-07-23,169.30450383433347,171.03219846298632,167.74658125695927,170.55284118652344,154082200
2025-07-24,172.21065238052367,173.5988030318276,171.07216922217725,173.50892639160156,128984600
2025-07-25,173.37908037175941,174.4876045602178,172.72995103806022,173.26922607421875,122316800
2025-07-28,173.78854323017163,176.7645753161742,173.73860668662087,176.51490783691406,140023500
2025-07-29,177.72328828972238,179.14139760883538,174.7871965738649,175.2765350341797,154077500
2025-07-30,176.27523155478985,179.65074094188589,175.80585544811692,179.0315704345703,174312200
2025-07-31,182.6567315862202,183.0562087176856,175.69600066981488,177.6334228515625,221685400
2025-08-01,173.85844036702034,176.3051785902702,170.66269971388826,173.4889373779297,204529000
2025-08-04,174.9270158880054,179.96030526461158,174.28786778877773,179.7605743408203,148174600
2025-08-05,179.38107983649965,180.0202279532499,175.6660266458598,178.02288818359375,156407600
2025-08-06,176.09544939411415,179.66069269115442,176.01555398070957,179.18133544921875,137192300
2025-08-07,181.32849521637667,183.63542017290519,178.56217541570945,180.52955627441406,151878400
2025-08-08,181.30852119793246,183.05619350177665,180.16004168373897,182.4569854736328,123396700
2025-08-11,181.80785936297346,183.59547178906817,180.01025048518693,181.81784057617188,138323200
2025-08-12,182.7166509044063,184.234618174838,179.22130626788388,182.9163818359375,145485700
2025-08-13,182.37709375214726,183.72530422356274,179.11145412417423,181.3484649658203,179871700
2025-08-14,179.51090820642335,182.7765629312542,179.22130065055427,181.77789306640625,129554000
2025-08-15,181.6380820439347,181.658044469753,177.8031781362909,180.20997619628906,156602200
2025-08-18,180.359785616326,182.69666946783065,180.3497891649352,181.7678985595703,132008000
2025-08-19,182.1873495042791,182.25726371442747,175.25659293377495,175.40638732910156,185229200
2025-08-20,174.93701244991922,175.76591033294957,168.57548977611862,175.1667022705078,215142700
2025-08-21,174.61742144674352,176.66468235557974,173.57879631630271,174.7472381591797,140040900
2025-08-22,172.3803867145862,178.35242757212464,170.97225870529388,177.75323486328125,172789400
2025-08-25,178.11279692125126,181.6680596097534,176.3351655770002,179.5708465576172,163012800
2025-08-26,179.82049655621498,182.14739921043056,178.57215920342722,181.52822875976562,168688200
2025-08-27,181.7379436715125,182.24727507184866,178.86178472902657,181.35845947265625,235518900
2025-08-28,180.5794881684096,184.22462699678687,176.17535050737845,179.9303436279297,281787800
2025-08-29,177.87308356836775,177.91302365652732,172.91967451951007,173.94830322265625,243257900
2025-09-02,169.77387989783634,172.15071909272382,166.99757884564528,170.55284118652344,231164900
2025-09-03,170.83248363379096,172.18069419661035,168.65539040087648,170.39306640625,164424900
2025-09-04,170.34312465674856,171.6314020660847,169.1846639665207,171.43167114257812,141670100
2025-09-05,167.80648732819571,168.8051571404154,163.85176340536125,166.79783630371094,224441400
2025-09-08,167.32715219255022,170.73262035939155,167.12742125141602,168.0861358642578,163769100
2025-09-09,168.86509051949957,170.75257602974241,166.51822538667548,170.53286743164062,157548400
2025-09-10,176.40506201448144,179.05153132643002,175.23661998400823,177.09414672851562,226852000
2025-09-11,179.45110250300584,180.05034427267074,176.2551819566126,176.94430541992188,151159300
2025-09-12,177.5435664999128,178.37251110105626,176.22524055900428,177.593505859375,124911000
2025-09-15,175.44622258887705,178.62217970015598,174.28769658655634,177.52357482910156,147061600
2025-09-16,176.77453647764895,177.27389957504343,174.15787872389456,174.65724182128906,140737800
2025-09-17,172.42008695754546,172.97937117956877,168.1954794867923,170.0730743408203,211843800
2025-09-18,173.7583871307785,176.87442336525442,172.73969733735942,176.01551818847656,191763300
2025-09-19,175.54609885389235,177.8531538116004,174.95683884616588,176.4449462890625,237182100
2025-09-22,175.07671637070237,184.31493427279133,174.48747153493287,183.37612915039062,269637000
2025-09-23,181.73821238324945,182.18763613663097,175.9855548133895,178.2027130126953,192559600
