Date,Open,High,Low,Close,Volume
2024-07-22,92.66614267481204,96.5252687267345,91.56241803392058,96.11505889892578,13319000
2024-07-23,94.80671976480065,96.13670271731212,94.04433750261833,94.4063491821289,6710000
2024-07-24,93.45313557576786,93.67348727162201,89.39923476472468,89.50547790527344,13159000
2024-07-25,89.60876678136451,90.2717881875895,86.75991821010835,86.97240447998047,19318000
2024-07-26,89.33135479898036,89.38644272094734,87.45639159331841,88.00727081298828,11679000
2024-07-29,89.43858995974524,91.61654445683517,87.62855377025762,87.7810287475586,8251000
2024-07-30,88.53455490275124,89.03330328459967,83.9612512419803,84.09405517578125,13399000
2024-07-31,87.89512149276626,90.96825425734222,86.6162937642828,90.62395477294922,19419000
2024-08-01,84.08323098743676,86.55236340237943,79.93194296471657,81.68099212646484,28880000
2024-08-02,78.69737542839098,79.2315331436152,74.56576622046708,75.05762481689453,27073000
2024-08-05,72.86196717986803,78.09239291273991,70.82763920656437,75.78459167480469,23639000
2024-08-06,76.2420092083579,78.20354438018643,75.33895761623103,75.762939453125,12832000
2024-08-07,78.49965454228668,79.01806643605454,73.12560234758547,73.58696746826172,12823000
2024-08-08,76.7496041514352,78.81344218843736,74.76249892952856,78.61178588867188,14911000
2024-08-09,79.48434183557065,80.30476150734178,77.86710623782231,79.47450256347656,12528000
2024-08-12,79.42927008814654,80.91172822391138,78.52227814662497,79.76864624023438,7256000
2024-08-13,80.17294886056808,82.85259345446124,79.9506308229244,82.70700073242188,15018000
2024-08-14,83.49398008455913,84.274067099531,81.37800343790616,83.15656280517578,8602000
2024-08-15,85.05907685843908,88.05252753897538,84.46884054191041,87.5606689453125,12064000
2024-08-16,85.73488333883563,86.70581167998536,84.59967441470228,85.6955337524414,11232000
2024-08-19,85.09153377687501,86.75991722861524,83.4290493858239,86.69302368164062,10306000
2024-08-20,86.6310439245821,86.76876371039734,84.23175511104843,84.88101196289062,9951000
2024-08-21,85.5341981374376,86.2710027796323,84.64295219338719,85.91096496582031,8452000
2024-08-22,86.07427150986436,86.27199512390601,81.64852730280194,82.21121215820312,13665000
2024-08-23,83.71432707046736,84.80330416542371,82.16890828489055,83.35723876953125,10671000
2024-08-26,82.73060200382459,82.96669199323637,80.17687189392163,80.55757141113281,11154000
2024-08-27,79.74700262465015,81.53540125351294,78.63835443418246,80.70809173583984,8911000
2024-08-28,80.65791383750597,80.81727853216786,78.64129825110841,79.2000503540039,11739000
2024-08-29,80.50740865474899,81.34947330438465,78.0815662845714,78.4337387084961,12437000
2024-08-30,81.01795471123336,81.03565939683372,78.99641584708993,80.76415252685547,12427000
2024-09-03,79.24430989474801,79.35153619324588,74.91103752012023,75.32518005371094,16690000
2024-09-04,74.0276707089452,76.0236322979383,73.06756473878771,75.19927978515625,9434000
2024-09-05,73.80339125345057,75.64786117395417,73.55057218711723,74.36116027832031,8197000
2024-09-06,74.02668105049605,74.40738060392587,71.82905582156442,72.18811798095703,15530000
2024-09-09,73.07935961026544,73.20429059870406,71.12274789886773,72.2353286743164,11506000
2024-09-10,72.6514459118372,72.81966671540069,70.49514400896318,71.96481323242188,13518000
2024-09-11,72.00809306075388,75.65769032640766,71.06470866520617,75.43634796142578,22202000
2024-09-12,75.28779820445726,75.30354404181789,73.13837882724862,73.56039428710938,15067000
2024-09-13,74.34836548114572,75.99707048440438,74.17227925968113,75.71868133544922,8713000
2024-09-16,73.92241728842463,74.826452145543,73.28693230683993,74.61199951171875,12521000
2024-09-17,76.22921905218364,76.56864883627657,74.69389944859549,75.58588409423828,11458000
2024-09-18,76.93373689778707,76.96333697676036,74.26665836795746,74.58240509033203,11523000
2024-09-19,78.52232049993944,79.00087506757492,77.27018175856178,77.85826110839844,15943000
2024-09-20,76.5933146615335,76.96333067439116,75.13791984989243,76.2913818359375,29262000
2024-09-23,76.66829395105172,77.54251993597829,76.29236096874516,77.36589813232422,7389000
2024-09-24,78.54206424649708,78.73842446969,77.1014694714889,78.05463409423828,9895000
2024-09-25,77.85136793371909,80.20170577245867,77.7793400795264,79.3067626953125,11680000
2024-09-26,85.1115722357746,85.17175855085935,81.40351557098658,83.62361145019531,20680000
2024-09-27,84.24622739504605,84.24622739504605,80.98713256896819,81.61270141601562,13895000
2024-09-30,81.06705592625454,81.99456519071119,79.34525280497569,80.52338409423828,10983000
2024-10-01,80.6644767182492,81.0927067155155,77.64119627433377,78.67823028564453,14368000
2024-10-02,79.33142633906402,81.93337969229721,78.9337826260805,80.32701110839844,14324000
2024-10-03,78.86767280341255,81.02856852877285,78.81833432837,80.03199005126953,6725800
2024-10-04,81.86727051751829,81.98567081371014,79.42022818029612,80.4562759399414,7574100
2024-10-07,79.50902755358234,80.33785965157956,78.99593456416095,79.53862762451172,7542700
2024-10-08,79.62743410280615,80.52534314094899,78.73940179307509,79.93331909179688,6913500
2024-10-09,79.68664757007984,82.35075974892716,79.64717829353462,81.75873565673828,9078600
2024-10-10,80.45629000516979,81.84754642460211,79.94319687199228,80.96937561035156,7159500
2024-10-11,80.40693560651685,82.62703144474608,80.19972756497476,81.788330078125,6530300
2024-10-14,82.65664000857882,85.15302101995267,82.64677833510733,84.56098937988281,8155000
2024-10-15,84.65965298624913,85.40954656354158,74.90109952959283,75.3451156616211,25611300
2024-10-16,76.12462196019717,76.46996870034178,72.88821674742309,73.15462493896484,20469200
2024-10-17,75.44379779244596,75.58193650249268,72.05938434031108,72.16792297363281,20940600
2024-10-18,73.24344310629499,73.24344310629499,71.48709402603254,71.87191009521484,18493400
2024-10-21,71.65484034767245,72.12845665066818,71.1220163608057,71.87191009521484,12374900
2024-10-22,71.70416165734419,72.4343319455806,70.48064425650726,72.02977752685547,13307000
2024-10-23,71.40815426361164,72.4935329806034,70.60891461703135,71.89163970947266,20569100
2024-10-24,75.16751399631644,76.45023908422408,73.46050361268502,75.55233001708984,23196200
2024-10-25,76.44036733782474,78.54205534497964,76.05555132986672,76.64757537841797,14591100
2024-10-28,76.14435338655834,76.99292397021837,74.180804025761,74.44721221923828,10175800
2024-10-29,74.84189920159366,77.6934884878681,74.43735230151736,77.26920318603516,12540800
2024-10-30,75.83847623418198,76.17395377758645,74.84189774866644,75.43392181396484,11076800
2024-10-31,75.0885650537639,75.0885650537639,72.47378429215588,73.36182403564453,13044900
2024-11-01,73.37170031907476,74.46694818712504,73.07568453333366,73.80585479736328,10317500
2024-11-04,73.44077351563878,73.98346664195127,72.77968009121777,73.1842269897461,7773000
2024-11-05,73.52957933484433,75.76941383244669,73.52957933484433,75.38459777832031,8004900
2024-11-06,76.64757659407263,77.05212348126778,74.23014188748284,75.75953674316406,15034800
2024-11-07,77.02252463416833,78.41378834408027,76.32196194284896,78.15724182128906,11523600
2024-11-08,77.78229912189374,78.3052538679035,76.44037381651273,77.1606674194336,7527100
2024-11-11,76.40089425944444,76.8547795916635,73.85518269665621,75.15763854980469,10306200
2024-11-12,75.40432535624493,75.65100268928262,73.66772235181577,74.69389343261719,9672300
2024-11-13,73.50984708461561,74.0722711168949,72.53300692918214,72.86848449707031,11618100
2024-11-14,74.44720652172012,74.63468367966759,73.50983578797036,73.79598236083984,9993900
2024-11-15,70.69772137864054,71.74363080590598,69.05978036130583,69.11898803710938,14577400
2024-11-18,68.96110984819313,69.8590188917333,68.71443253223079,69.63207244873047,11514900
2024-11-19,69.1189883147459,69.58273535443784,68.63549534571429,69.23738861083984,7445900
2024-11-20,69.0795187625718,69.28672680789829,67.9546707862312,69.11898803710938,8816900
2024-11-21,70.24383955742375,72.47379722134579,69.88862359665843,72.15805053710938,14509000
2024-11-22,71.64496047334647,72.29618467495706,70.64838200591824,71.674560546875,8666500
2024-11-25,73.02635484111482,73.04608571410562,70.68785117200613,72.73033905029297,16714200
2024-11-26,73.1250252096338,73.48024115202531,71.04306803039248,71.7238998413086,7385200
2024-11-27,71.76337616137384,71.90151487164445,69.48407238591864,70.61878967285156,7846700
2024-11-29,72.86847884452715,74.76295885598374,72.6810092003064,72.89807891845703,10736500
2024-12-02,72.89808365202236,77.81189949930574,72.87835277745269,77.466552734375,20059300
2024-12-03,76.66731186836206,77.65402119757132,76.01608762564122,77.2988052368164,9884600
2024-12-04,78.4828504597167,78.7689970303043,76.57850140773235,77.21986389160156,9380400
2024-12-05,76.84491539185525,76.84491539185525,73.65784865903126,74.21040344238281,12921600
2024-12-06,74.14133419620856,75.6707365810767,73.6973180344052,75.57205963134766,8330000
2024-12-09,75.45366805417257,77.21000955915396,74.66429753310454,76.42063903808594,10742200
2024-12-10,77.10146693668095,77.21000556591414,73.4309070011449,74.1314697265625,10620100
2024-12-11,75.53690148123256,77.91227726136923,74.6560341268949,77.42730712890625,14116900
2024-12-12,76.45735955423663,76.56623147937366,74.18095618460443,74.80449676513672,8641500
2024-12-13,75.59628004980357,76.52663734704564,74.66593030367262,75.4775161743164,10818700
2024-12-16,75.48741180086638,77.32832747155346,74.54716250234955,77.03141021728516,12749600
2024-12-17,77.09079289414889,77.93206978261065,76.62561421846338,77.01161193847656,14167900
2024-12-18,77.23925397214569,78.49621952963919,73.85434746193982,74.42839050292969,15804700
2024-12-19,72.00353134046246,72.16189324698179,69.44011027534918,70.47933197021484,17426400
2024-12-20,69.81620878996847,72.71614514389324,69.57867348023485,71.05338287353516,29404500
2024-12-23,71.60762877305581,73.23080043800047,71.26122156732568,73.04275512695312,10406700
2024-12-24,73.30999168414635,73.40896410667165,72.47861427359969,73.07245635986328,5611700
2024-12-26,72.49839951816955,73.79495550957918,72.25096470752733,73.23080444335938,6297400
2024-12-27,72.54789342533783,73.00317259541524,71.8946618653714,72.64686584472656,5444100
2024-12-30,71.2612284540986,71.84517100717505,70.53871545422771,71.4096908569336,10381700
2024-12-31,71.6571225721139,72.05301977881068,70.80594622060475,71.4888687133789,7195200
2025-01-02,71.96394259337836,73.16152622354548,71.00389427758772,71.69671630859375,8075100
2025-01-03,72.42912022483023,74.50757118574556,72.22127588384983,74.33931732177734,8980100
2025-01-06,76.38807617919731,79.32760298150758,76.2099228108418,77.17987060546875,15164600
2025-01-07,78.05084106283286,79.31770614665592,76.10105345212236,76.7245864868164,10896600
2025-01-08,76.62561757740734,76.9522333705395,75.45772485893539,76.24951934814453,8690800
2025-01-10,75.23997108199175,75.44782296013088,73.5574174530331,73.884033203125,11957600
2025-01-13,72.419215955974,73.81475186222403,71.8154744356814,73.68608093261719,8321800
2025-01-14,74.27003397700845,74.35910688467628,72.83490753865559,74.28982543945312,9033100
2025-01-15,75.0816270286642,76.47715557319925,74.6758302742323,75.36865234375,11085800
2025-01-16,78.08053448014644,81.98010982376658,77.506483861328,78.40715026855469,19156600
2025-01-17,80.5746777857419,80.97056745378883,78.78324456805055,79.47606658935547,10351000
2025-01-21,79.99073426167773,81.58421522517763,79.09996733315107,80.66375732421875,10978300
2025-01-22,81.58420424139639,84.31588660407107,81.5743047348811,82.39579010009766,14716600
2025-01-23,79.92144435994473,80.55487687524115,78.63478031574881,80.39652252197266,11383300
2025-01-24,80.8616967967774,80.8616967967774,78.16961227676316,78.8624267578125,9091900
2025-01-27,76.0020822379233,76.04167271630922,72.65676610098491,74.8539810180664,19881300
2025-01-28,74.33931013520007,74.89356165756682,72.84480186469179,73.74546813964844,13597700
2025-01-29,76.65530986035868,76.69490034060745,73.70589081738947,74.37891387939453,14558900
2025-01-30,78.93170173009484,81.24768784911551,76.79386141920419,79.90164947509766,24878500
2025-01-31,80.25795145494884,83.35584011302413,80.02041615134067,80.21836853027344,18832500
2025-02-03,78.15971200190123,80.7231331077178,77.6945333330035,79.36719512939453,14537700
2025-02-04,78.18940622671607,79.75319616351722,78.1597152553142,79.09007263183594,9538800
2025-02-05,78.28837217367467,81.26748939277124,77.81330156831118,81.09923553466797,10738000
2025-02-06,80.31734779906498,82.2077459847689,80.09960393921062,81.98011016845703,9903200
2025-02-07,82.33640580142311,82.65312204082863,80.95076942235741,81.4852294921875,9833600
2025-02-10,82.69271151371045,83.8012145626568,81.7128642886602,82.87086486816406,13613100
2025-02-11,82.20774067116662,83.6329676245561,82.12856726906489,82.40569305419922,8903400
2025-02-12,80.44600693115248,81.29718331033766,79.66411199905859,80.7330322265625,7973000
2025-02-13,80.74293674773024,82.8015963764443,80.61426580149069,82.4452896118164,7845900
2025-02-14,81.80195226573056,82.75210105984266,80.88149444157331,81.90092468261719,9149500
2025-02-18,84.03876473971862,85.91926330510503,82.51456536323565,85.6916275024414,16205500
2025-02-19,85.4144978772614,88.8785851541891,84.87013828472836,86.76054382324219,15588000
2025-02-20,89.05673894424639,90.77888308445695,87.65130350343605,88.10658264160156,16888400
2025-02-21,88.72022606397202,89.29427664316728,84.84045000320438,85.13736724853516,12860900
2025-02-24,85.56295287114385,85.82028718362513,82.36609940711327,82.48486328125,11728700
2025-02-25,82.20773797822356,82.84117048095541,79.10985690857837,79.4661636352539,19088100
2025-02-26,80.85180276195874,82.0790773330258,79.82247302292751,80.46580505371094,12427500
2025-02-27,80.81220149030972,81.32686251552045,75.25976436584989,75.388427734375,14830200
2025-02-28,75.96248281919756,77.37781016269415,74.59664545563662,75.95258331298828,22608300
2025-03-03,77.14028187490021,78.93170755477198,73.7850663208615,75.00244140625,14787100
2025-03-04,75.24987345177321,77.66483962151929,73.31988494799165,75.65567016601562,15417700
2025-03-05,76.20166228459887,78.8323881276012,74.97067639101542,78.47500610351562,15404800
2025-03-06,76.56898331720086,77.99851173466594,75.30822414128188,75.91378784179688,13195500
2025-03-07,76.09246819037551,78.91180709056802,74.79199165923585,78.435302734375,14160300
2025-03-10,76.34064490605574,76.81714923200367,72.17119039756302,73.27311706542969,16652700
2025-03-11,73.54115718844068,74.84162605982009,71.92300866870632,72.8263931274414,12617500
2025-03-12,74.76221709473262,77.09513001706127,74.62323601517697,76.03290557861328,12702100
2025-03-13,75.55639359635782,76.70795207901661,74.00774310888909,74.71257781982422,9746200
2025-03-14,76.20166062244904,78.50478496415273,75.963400895656,78.11762237548828,11862000
2025-03-17,76.54912605475155,78.5643592439279,76.54912605475155,77.74039459228516,9555200
2025-03-18,76.91643212105382,77.27380659813377,75.6159556012485,76.79730224609375,8094700
2025-03-19,76.80724246199475,78.90189572192872,76.30094988938242,77.36316680908203,8907200
2025-03-20,76.13217858562301,77.53191866060453,75.88399702296174,76.98592376708984,10689100
2025-03-21,75.44720044263367,75.81451190823498,74.72250689533941,75.28836059570312,20062000
2025-03-24,77.17454028828506,78.20697654710601,76.81715821508163,77.42272186279297,7954800
2025-03-25,77.28374016847242,77.79996208070182,76.90650690484365,77.10504913330078,6437300
2025-03-26,77.18447162684865,77.29367212830995,74.58352593352613,75.586181640625,7325600
2025-03-27,75.3379923900568,75.51668341299269,73.80919309913857,74.2658462524414,8441800
2025-03-28,74.08715168473282,74.75228397788698,71.70461492478235,72.08184814453125,9541500
2025-03-31,71.07919861400664,72.32010643748407,69.92764009224776,72.17119598388672,11778100
2025-04-01,71.51600017306045,72.3201060143207,70.23538239785694,72.30025482177734,9066200
2025-04-02,71.19833335873041,74.25593226253005,71.03949351099499,73.24334716796875,7641400
2025-04-03,69.70923658320308,70.03683805449299,64.63640497832003,64.74560546875,19479400
2025-04-04,62.055320397417525,62.6112484981322,57.548345797190926,58.66019821166992,26250900
2025-04-07,57.49869935145648,65.61919992312784,55.910338955485265,61.7475700378418,28191400
2025-04-08,64.17975311752271,65.62913252327193,58.312741173529574,59.8117561340332,19560800
2025-04-09,60.248549573179154,71.34723218458531,59.48414997191555,70.59275817871094,29544700
2025-04-10,67.50538002665178,67.50538002665178,62.809785664526004,65.9468002319336,20011800
2025-04-11,65.2121854807172,67.46567058692179,64.11025881005645,66.98916625976562,14706200
2025-04-14,68.14073462666754,68.85549879547678,66.42332231862947,67.36640930175781,9945000
2025-04-15,67.59472421453708,69.03418176787268,67.45574315061502,67.94218444824219,10674200
2025-04-16,64.76546985820667,66.33397942773122,62.4921292226216,64.66619873046875,17845300
2025-04-17,64.86473206840193,64.90444202881812,63.018264352452,63.296226501464844,13847700
2025-04-21,61.90641098247567,62.214153703419186,60.69528371774257,61.93619155883789,14302900
2025-04-22,62.511976026168576,63.55433409188162,62.10495839657813,63.01826477050781,10857300
2025-04-23,66.32404125357574,67.51531735026855,65.85745868374694,66.24462890625,18214700
2025-04-24,69.16323598316903,70.69203531622816,67.05866118157873,70.38429260253906,18159400
2025-04-25,69.81843711775538,71.76417960698262,69.77872715994665,70.90050506591797,9751500
2025-04-28,70.43392260255138,71.41672701806793,69.53054567663519,71.0494155883789,10255000
2025-04-29,70.37436321935225,71.13876667283192,69.70923844994023,70.38429260253906,8583800
2025-04-30,68.38891881120088,71.31745856405418,68.03153671319762,71.14869689941406,11233900
2025-05-01,71.65497570286632,72.99515452598995,70.88065049723488,71.208251953125,14147600
2025-05-02,73.70993351922219,74.9409121064603,73.15400917154714,73.97796630859375,13339400
2025-05-05,73.3426178541587,74.35520294275995,73.24334673685878,73.37240600585938,6960800
2025-05-06,72.06199975103593,73.3426176094645,72.06199975103593,72.62786102294922,6892700
2025-05-07,72.90581876685661,74.75229021152636,72.37967506226043,74.51403045654297,9984700
2025-05-08,75.54646250539341,75.86413458727914,74.27577417785048,74.35519409179688,10469400
2025-05-09,75.13946064755042,75.74502433334862,74.10702432379449,74.81185913085938,7037000
2025-05-12,80.08322411845792,81.94955430057546,80.08322411845792,81.6517333984375,17456900
2025-05-13,81.76094242669997,85.1560647107983,81.65174192277567,84.62992095947266,11920200
2025-05-14,84.52070560107671,85.41416066984172,83.71659982613802,84.35194396972656,8654500
2025-05-15,83.61733924767242,84.63984612076595,82.89264571904951,84.17326354980469,9058000
2025-05-16,83.79602862876497,83.84566039824612,81.92969838178395,83.81587982177734,10100400
2025-05-19,82.09845579086932,83.83572668489292,81.93962353327233,83.21031188964844,9222300
2025-05-20,82.92242108335019,83.73645629197136,82.44591673259148,83.67689514160156,6913300
2025-05-21,82.60474837304831,84.1633282452228,81.63188091275852,82.18780517578125,8082700
2025-05-22,82.03890020678114,83.2103175348942,81.45319532967488,81.95948028564453,6241600
2025-05-23,79.53723276123294,80.79799181194161,79.19970188556337,80.47039031982422,8276700
2025-05-27,82.43598218676696,83.50812826967785,81.71128874908655,83.32943725585938,9530200
2025-05-28,83.36916400284237,84.41152214847361,82.9720719395014,83.3890151977539,9464100
2025-05-29,85.22554612723313,85.63256752080916,83.00184147194254,83.54784393310547,8238500
2025-05-30,83.06140329687626,83.2003843655913,78.91180728005533,80.20235443115234,19191600
2025-06-02,79.99388449396996,81.92969768702902,79.84497403898841,81.88006591796875,8246300
2025-06-03,81.4730519353218,83.39894349436992,81.35392204570302,83.0514907836914,8920700
2025-06-04,83.59747993731885,84.42144457541283,82.88271579699156,84.15340423583984,7992200
2025-06-05,84.87810144623339,85.71198793023275,83.72653526482378,84.29239654541016,10907700
2025-06-06,85.63256684397913,86.9429651665128,85.2354748366265,85.72190856933594,7877800
2025-06-09,86.46645406909846,88.68023691885965,86.38703415208906,87.65773010253906,14496200
2025-06-10,88.14417232392461,90.7054080897501,87.69744092817317,90.33809661865234,11118900
2025-06-11,90.72524646903929,91.32088067200712,89.2163059832608,90.28844451904297,10646500
2025-06-12,89.96085753005943,91.23154594688712,89.83179826735324,90.99329376220703,5989700
2025-06-13,88.1243060193305,90.56641926322429,87.53860116637647,88.86885070800781,10979000
2025-06-16,90.28844712446538,92.89932194323019,90.19910539969702,92.73056030273438,11642100
2025-06-17,92.66107725026828,94.32885788200132,91.87683007022173,91.98603057861328,10229500
2025-06-18,92.6030350846093,93.15038859049959,91.35903949020427,91.79692077636719,9373900
2025-06-20,92.60303654986203,92.9812084831562,87.32849210902725,90.05532836914062,22925200
2025-06-23,90.93110735744649,92.31442989140182,89.85629331023397,91.16995239257812,12551300
2025-06-24,92.7821735003254,95.30996594136374,92.7821735003254,95.17063903808594,12838800
2025-06-25,95.78766777298982,96.90229064046449,94.86213467936949,95.55876922607422,8690500
2025-06-26,95.81751691876035,96.46439615632546,95.37962803313226,96.37482452392578,9477500
2025-06-27,96.57387339254635,97.54916175222988,95.92699412139058,96.73310089111328,10781000
2025-06-30,97.08141920608587,97.20083792376836,96.38477711770302,96.87242126464844,8218300
2025-07-01,96.12602625835869,96.85252304392448,94.03611512760644,96.344970703125,9760300
2025-07-02,95.38958152111319,98.47468910452477,94.74270228763656,98.35527038574219,11023000
2025-07-03,98.35526584672506,99.02204563831187,98.18608427442624,98.33535766601562,5028900
2025-07-07,97.8875235356395,98.44483111856542,97.24064432388829,97.6685791015625,7239600
2025-07-08,98.35527496573636,99.8082609896414,97.74820447450075,99.35047149658203,9570200
2025-07-09,99.32061227877917,100.60440906331212,98.43488801420395,99.33055877685547,7323000
2025-07-10,100.4352351615675,101.16173199225136,99.69879183204691,100.5745620727539,6569800
2025-07-11,99.84807157950688,101.53990267564157,99.78835462350119,101.24134826660156,6203800
2025-07-14,100.08691314371413,100.51484794859127,98.30551047191145,99.1414794921875,12938100
2025-07-15,101.05224671215068,101.6991259121128,100.12671372580394,100.58450317382812,9190600
2025-07-16,97.25060609575156,99.93763368880487,95.72795662017155,99.88787841796875,15369700
2025-07-17,98.98224917662087,100.89302475400441,97.78801633894295,100.30586242675781,9745900
2025-07-18,100.75369135277093,101.24134310367128,99.87792116773531,100.17648315429688,8115500
2025-07-21,100.39541977377546,102.09720487064794,100.24614637358667,101.25128936767578,7026700
2025-07-22,100.51484689979026,100.6342732136541,96.57386965524492,97.22074890136719,14170100
2025-07-23,97.78801470637738,97.90743343250317,95.93694852395701,96.63358306884766,12013900
2025-07-24,97.10132001460552,98.14627935317213,96.56391300557812,97.31031036376953,9076600
2025-07-25,96.23550184100046,96.86248051704109,95.85732989131101,96.49425506591797,8914400
2025-07-28,98.50454971715173,99.05190321875772,97.44963629828574,98.14627838134766,8156100
2025-07-29,98.9125799577199,99.73859487857119,97.55911210441435,98.4647445678711,7283700
2025-07-30,99.04195611629932,100.16653306354459,97.47949785542258,98.61402130126953,12529400
2025-07-31,90.58278702749055,95.17064375002634,90.50317707363799,94.38443756103516,27661800
2025-08-01,92.26466640666527,96.19569712891118,92.02582137314485,95.90708923339844,16601000
2025-08-04,96.96199051426903,98.33535888311346,96.17578440693357,97.93728637695312,11876700
2025-08-05,98.30550242107844,98.8727640840873,95.16068564153264,96.21559143066406,12100100
2025-08-06,95.83742019049625,96.00660176300431,93.81716503978151,95.4791488647461,10631900
2025-08-07,98.12636786156303,99.70873415577871,97.49939683522075,98.6737289428711,9572300
2025-08-08,98.67373629875082,101.73894339708694,98.51450121131924,101.26124572753906,8765100
2025-08-11,103.40091510114543,103.64971421948661,101.22143239479776,101.51004028320312,8637000
2025-08-12,102.15692034970402,105.13255570357086,100.90297065698141,104.77428436279297,11885800
2025-08-13,105.98842700022335,106.97366940693242,104.94346764058726,106.2272720336914,12118600
2025-08-14,105.68986461087857,107.50112192599468,105.08279414220398,106.86419677734375,11163800
2025-08-15,104.17716936521616,105.3813562126309,98.7832061863924,99.0320053100586,23155700
2025-08-18,98.52445561282488,99.32061586699697,97.92733921856926,98.405029296875,15119300
2025-08-19,98.3552809791615,100.14663028855831,97.7283022670373,99.84807586669922,11622900
2025-08-20,100.50488675534483,100.53474143382593,96.8525176280602,98.6737289428711,14287700
2025-08-21,98.28560361621659,99.37036410317232,96.67338263238034,97.93728637695312,10706500
2025-08-22,98.57421488742042,102.05740258531165,98.11641782265197,99.5992660522461,9689700
2025-08-25,99.49974434967832,101.26123872427,99.4201268114689,100.79349517822266,5438500
2025-08-26,100.81340772094187,103.49048112252899,100.6143638668065,103.13220977783203,11781100
2025-08-27,102.67442170547807,103.2814921815798,101.87826905629731,103.1720199584961,7214700
2025-08-28,103.50043230061031,104.39611063714567,102.46542706647465,103.58999633789062,7375200
2025-08-29,101.42047800316362,102.1967300510044,98.33536280805764,99.66893005371094,12178800
2025-09-02,95.30996930093544,96.80276411102854,93.65794699266087,96.56391906738281,14695200
2025-09-03,96.56391917936617,97.38993413083489,95.97675686456721,97.2705078125,11023300
2025-09-04,97.19089285419,100.62431770745962,96.69329460920909,99.93762969970703,8822400
2025-09-05,101.2114792501813,102.51519180554335,100.19638217866901,102.45547485351562,8142000
2025-09-08,104.50558300012902,105.85905080104324,103.97813008809193,104.56529235839844,7972700
2025-09-09,104.40607097094437,105.31169585950035,103.95822797952374,105.06289672851562,7264300
2025-09-10,106.18746596670954,107.26228003380584,104.10750887816376,106.84429931640625,12279400
2025-09-11,107.82954406381471,115.34328101089831,107.76983470083164,115.02481842041016,20296100
2025-09-12,115.36318042327323,116.93559276958308,115.32337165077523,116.39818572998047,11060500
2025-09-15,117.2341517490456,118.75680119234939,116.46784618549279,118.63737487792969,9785700
2025-09-16,119.40367513334058,120.38891750707658,118.09996260197647,119.89131927490234,9897200
2025-09-17,120.23964665998828,122.68782925763777,118.93594161141503,121.31446075439453,10996100
2025-09-18,125.94212486280229,128.08179134431595,124.43937596514753,125.71322631835938,13763900
2025-09-19,125.75303325812705,127.1861186809765,124.39956537937964,126.31034088134766,24271900
2025-09-22,129.17652142226663,131.99292961609785,128.53959620714014,131.5649871826172,13403700
2025-09-23,129.1267436056036,132.9284014578265,128.73861758484463,131.2962646484375,12051100
